4671
1419	6	6	0	0	0
1422	4	4	0	0	0
1425	6	6	0	0	0
1428	6	6	0	0	0
1431	6	6	0	0	0
1436	6	6	0	0	0
1438	6	6	0	0	0
1444	6	6	0	0	0
1445	6	6	0	0	0
1451	6	6	0	0	0
1452	6	6	0	0	0
1454	6	6	0	0	0
1457	3	3	0	0	0
1459	6	6	0	0	0
1462	6	6	0	0	0
1464	6	6	0	0	0
1466	6	6	0	0	0
1467	6	6	0	0	0
1469	6	6	0	0	0
1471	6	6	0	0	0
1472	6	6	0	0	0
1474	3	3	0	0	0
1475	6	6	0	0	0
1479	3	3	0	0	0
1480	6	6	0	0	0
1482	6	6	0	0	0
1483	6	6	0	0	0
1485	4	4	0	0	0
1487	6	6	0	0	0
1490	4	4	0	0	0
1491	6	6	0	0	0
1492	6	6	0	0	0
1497	6	6	0	0	0
1498	6	6	0	0	0
1500	4	4	0	0	0
1503	4	4	0	0	0
1504	6	6	0	0	0
1508	6	6	0	0	0
1509	6	6	0	0	0
1511	6	6	0	0	0
1512	6	6	0	0	0
1518	6	6	0	0	0
1519	6	6	0	0	0
1522	6	6	0	0	0
1523	6	6	0	0	0
1525	6	6	0	0	0
1526	6	6	0	0	0
1528	6	6	0	0	0
1530	6	6	0	0	0
1533	3	3	0	0	0
1534	6	6	0	0	0
1536	6	6	0	0	0
1537	3	3	0	0	0
1539	6	6	0	0	0
1543	3	3	0	0	0
1545	6	6	0	0	0
1549	6	6	0	0	0
1551	6	6	0	0	0
1557	6	6	0	0	0
1558	6	6	0	0	0
1564	6	6	0	0	0
1565	6	6	0	0	0
1567	6	6	0	0	0
1568	6	6	0	0	0
1573	6	6	0	0	0
1577	6	6	0	0	0
1579	6	6	0	0	0
1582	6	6	0	0	0
1588	6	6	0	0	0
1590	6	6	0	0	0
1593	3	3	0	0	0
1596	6	6	0	0	0
1597	6	6	0	0	0
1601	3	3	0	0	0
1602	6	6	0	0	0
1605	6	6	0	0	0
1606	6	6	0	0	0
1610	6	6	0	0	0
1612	6	6	0	0	0
1613	6	6	0	0	0
1616	6	6	0	0	0
1618	6	6	0	0	0
1619	6	6	0	0	0
1620	6	6	0	0	0
1622	6	6	0	0	0
1625	6	6	0	0	0
1626	6	6	0	0	0
1628	6	6	0	0	0
1630	6	6	0	0	0
1634	6	6	0	0	0
1637	6	6	0	0	0
1639	6	6	0	0	0
1642	3	3	0	0	0
1644	6	6	0	0	0
1647	6	6	0	0	0
1648	6	6	0	0	0
1650	3	3	0	0	0
1653	3	3	0	0	0
1654	6	6	0	0	0
1656	6	6	0	0	0
1660	6	6	0	0	0
1663	6	6	0	0	0
1665	6	6	0	0	0
1668	6	6	0	0	0
1672	6	6	0	0	0
1674	6	6	0	0	0
1677	6	6	0	0	0
1678	6	6	0	0	0
1680	6	6	0	0	0
1683	6	6	0	0	0
1685	6	6	0	0	0
1687	6	6	0	0	0
1691	6	6	0	0	0
1695	6	6	0	0	0
1696	6	6	0	0	0
1698	6	6	0	0	0
1703	6	6	0	0	0
1705	6	6	0	0	0
1707	6	6	0	0	0
1711	6	6	0	0	0
1713	6	6	0	0	0
1716	6	6	0	0	0
1720	6	6	0	0	0
1722	6	6	0	0	0
1723	6	6	0	0	0
1725	6	6	0	0	0
1730	6	6	0	0	0
1732	6	6	0	0	0
1734	4	4	0	0	0
1735	6	6	0	0	0
1739	6	6	0	0	0
1740	4	4	0	0	0
1742	6	6	0	0	0
1744	6	6	0	0	0
1747	6	6	0	0	0
1748	6	6	0	0	0
1752	6	6	0	0	0
1753	6	6	0	0	0
1755	6	6	0	0	0
1756	6	6	0	0	0
1761	6	6	0	0	0
1762	6	6	0	0	0
1764	3	3	0	0	0
1766	3	3	0	0	0
1768	6	6	0	0	0
1770	6	6	0	0	0
1772	6	6	0	0	0
1775	3	3	0	0	0
1778	6	6	0	0	0
1783	6	6	0	0	0
1785	6	6	0	0	0
1786	6	6	0	0	0
1787	6	6	0	0	0
1788	6	6	0	0	0
1790	6	6	0	0	0
1794	6	6	0	0	0
1796	6	6	0	0	0
1799	6	6	0	0	0
1801	6	6	0	0	0
1802	6	6	0	0	0
1803	6	6	0	0	0
1804	6	6	0	0	0
1805	6	6	0	0	0
1806	6	6	0	0	0
1807	6	6	0	0	0
1808	4	4	0	0	0
1810	4	4	0	0	0
1811	6	6	0	0	0
1813	6	6	0	0	0
1814	6	6	0	0	0
1815	6	6	0	0	0
1816	6	6	0	0	0
1817	6	6	0	0	0
1818	6	6	0	0	0
1820	4	4	0	0	0
1822	6	6	0	0	0
1824	6	6	0	0	0
1825	6	6	0	0	0
1829	6	6	0	0	0
1831	6	6	0	0	0
1834	6	6	0	0	0
1835	6	6	0	0	0
1837	6	6	0	0	0
1838	6	6	0	0	0
1841	6	6	0	0	0
1846	6	6	0	0	0
1848	6	6	0	0	0
